index,tf_name,rss,rss_pval,gene_symbol
CT1-R21,SP2,0.574341798898799,1,HMMR;PTTG1;ADD1;AHCYL1;AKAP9;ANKHD1;ANKLE2;ANLN;AP3M1;APP;ARHGAP35;ARID3A;ARID3B;ATP1B1;ATP6V0C;ATP6V0E1;ATP6V1D;ATP6V1F;ATXN2L;AUP1;AUTS2;BIRC5;BLMH;BOD1L1;BOLA2;BSG;C18orf32;C1orf122;CALU;CAPN7;CASC3;CCDC88A;CCNB1;CCNL2;CD81;CDC14B;CDKN3;CENPW;CKAP4;CKS1B;CNBP;CNPY2;COL18A1;COL1A1;COL2A1;COL6A1;COPA;COPS9;COX16;CST3;CTTNBP2NL;DAD1;DDHD1;DDX1;DLEU1;DLGAP5;DNAJB11;DYRK1A;EBNA1BP2;EIF2S3;EIF3D;ERP29;EVI5;FAAP20;FAM168B;FKBP8;FLOT2;FSTL1;GADD45GIP1;GALNT7;GIPC1;GLYR1;GNB1;GOLGB1;GPAA1;GTF2H3;GUK1;HACD1;HCFC1;HDAC6;HERC1;HIGD1A;HMGB2;HSD17B12;HSP90B1;ITGB1;JPX;KCNQ1OT1;KDELR1;KDM5B;KIF20B;KLHDC8B;KXD1;LAPTM4A;LEF1;LEO1;LEPROT;LIG3;LMAN1;LRCH3;LRPAP1;MAD2L1;MAD2L2;MDM2;MGA;MKI67;MLEC;MPC2;MPHOSPH9;MRPL57;MRPS34;MTDH;MXRA7;MYL6B;MZT1;NAGK;NCOR2;NDFIP1;NDUFAB1;NDUFS3;NDUFS7;NFATC2IP;NID2;NIPBL;NKTR;NOL7;NOLC1;NUP93;NUSAP1;PAFAH1B1;PCBD1;PCM1;PDIA3;PDZD11;PLEKHM2;PNKP;PNPT1;POLE3;POLR2J3;POLR3K;PPIC;PPIG;PPIP5K2;PRKCI;PRKDC;PRR12;PRXL2A;PSAP;PSME3;PSME4;PTPRA;PTPRD;RAF1;RAI14;RAPGEF2;RBBP4;RBM17;RBP1;RC3H1;REV3L;RLF;ROCK1;RPN2;RRAGD;RRP1B;RSF1;RTN4;SCAND1;SEC62;SLAIN2;SLC4A7;SLC8A1;SMARCA4;SMARCA5;SMARCAD1;SMIM12;SNHG6;SNRPN;SNX27;SPARC;SPRYD7;SPTAN1;SRPRA;SRSF10;SRSF6;TCOF1;THUMPD3-AS1;TIMM50;TM9SF3;TMBIM6;TMCO1;TMED10;TMED4;TMED9;TMEFF1;TMEM181;TMEM70;TMEM97;TOP2A;TPP2;TSHZ2;TYMS;U2SURP;UBE2D2;UBE2F;UBE2T;UBFD1;UBR3;UBXN4;USP22;USP3;VAMP2;VIRMA;VPS35;VPS37A;WDR83OS;WSB1;XRCC4;XRCC6;YY1;ZC3H13;ZFP91;ZNF217;ZNF322
CT1-R22,EGR2,0.572055307570542,1,CEP63;FAM89A;HAUS1;HSF2;NOL11;NUP93;RMND5A;TTF1;ZRANB1
CT1-R23,ZFX,0.57097156793305,1,ANKLE2;AQR;ARFGAP2;BOLA2;BRAF;DEGS1;DNAJB11;ERCC6L2;ERGIC1;ERLIN2;FAM126A;HDAC1;HERC1;LCORL;LIG3;MFN1;MIEF1;NOL11;NOLC1;NPHP3;NUDT3;ORC6;P3H4;PHF10;PLEKHM2;PNPT1;POLE3;PRKCI;PROX1;PRR12;PWP1;R3HDM2;REV3L;SIN3A;TMC6;TMEM181;TPP2;UBAP2;UBE2Q1;ZBTB43;ZFC3H1;ZNF609
CT1-R24,WT1,0.568049891469182,1,ACYP1;AKAP9;ANKHD1;APOOL;APP;AQR;ASPSCR1;ATP6V0B;BCL2L12;C18orf32;CAPN3;CD81;CKAP2;COL18A1;COL2A1;CYTH2;DNAJB11;DYNLL2;DYRK1A;EPB41L2;EXOSC9;FAM161A;FBXW4;FSTL1;GM2A;GNPAT;GOLGB1;GPC6;HSF2;ITM2B;KCNQ1OT1;KMT5A;KMT5B;LAPTM4A;LCORL;LDLR;LEPROT;LIG3;LMAN1;LRPAP1;MTDH;NID2;NUDT2;PCDH7;PDIA3;PGAM2;PITPNA;PNISR;PNPT1;POLE3;POLR2J3;PRR12;PSMD4;RAB5A;RAB5B;RMND5A;RRP1B;RSF1;SCCPDH;SLC16A1-AS1;SLC25A17;SMARCAD1;SPARC;SPTAN1;SRGAP2C;SRRT;STK17A;SZRD1;TCOF1;TM9SF3;TMED10;TXNDC9;WDR18;WSB1
CT1-R25,KLF16,0.567922664097522,1,AMT;ARID3B;BOLA2;BRAF;CCNL2;CD2AP;CD320;CLUAP1;ERGIC1;ERLIN2;FBXW4;GPS1;MFSD10;PPP6R3;PRKCI;PSME4;SIN3A;SZRD1;TUBG1;ZNF609
CT1-R26,CPEB1,0.567662616397077,1,ACSL4;ADIPOR1;AKAP12;ALYREF;ANAPC15;ANKLE2;ARGLU1;ARHGAP1;ATMIN;ATP6V0A1;ATP6V0E1;ATP6V1A;BIRC5;BLMH;BSG;C1orf122;C4orf3;C5orf15;CAPN1;CAPN7;CCNB2;CCNL2;CD2AP;CDH3;CDKN3;CENPE;CGNL1;CHIC2;CLOCK;CNOT6;CNPY2;COA1;COMMD3;COPA;COPB2;COX16;CREBZF;CSNK1A1;CTTNBP2NL;CXXC4;CYC1;CYTH2;DAD1;DBF4;DDHD1;DDX1;DDX18;DEGS1;DHTKD1;DLG3;DLGAP5;DNAJC13;EGLN2;EHMT1;EIF1AX;EIF3D;EIF3G;EIF5B;EP400;ERCC6L2;ERLIN2;FAM126A;FAM168B;FASTKD1;FBXW4;FER;G6PC3;GADD45GIP1;GMNN;GNAI2;GNL2;GPC6;GRHPR;GTF2H3;GTF3C3;GYS1;HACD1;HAUS1;HDAC1;HIBADH;HMGN5;HSD17B12;IDS;IGF2BP3;ITGB1;ITM2B;JPX;KIF20B;KMT5A;KXD1;LAMTOR4;LBR;LCORL;LRATD2;LSM10;MAP2K1;MDM2;MED1;MED21;MEIS2;MFN1;MGA;MIEF1;MKI67;MLLT10;MPHOSPH9;MRPL52;MSH2;MTDH;NAPG;NBAS;NCOR2;NDUFS3;NDUFS7;NFAT5;NKTR;NOL11;NOLC1;NOP10;NSMCE4A;NUDT3;NUMB;NUP50;NUP58;OCIAD1;OIP5-AS1;OSBP;P3H4;PAFAH1B1;PAK2;PCDH7;PCM1;PDCL3;PDIA3;PDK3;PDZD11;PELP1;PNN;PNPLA8;PNPT1;POLR2J3;PPIC;PPIG;PPP1R15A;PPP5C;PRKCI;PRR12;PRXL2A;PSAP;PSMD4;PSME4;PTAR1;PTP4A2;PTPRD;PTPRF;R3HDM2;RBM12;RC3H1;REST;REV3L;RPL7L1;RPUSD3;RTN4;SCAND1;SEC62;SERINC5;SF3B5;SLAIN2;SLC39A10;SLC4A7;SLIT3;SMARCA4;SMARCA5;SMARCAD1;SNTA1;SNX14;SNX27;SPARC;SPCS1;SPINT2;SSR2;STK17A;SZRD1;TACC2;TASOR2;TCF25;THRAP3;TM9SF3;TMCO1;TMED10;TMEM18;TMEM181;TMEM97;TNRC18;TPP2;TRPM7;TYMS;UBAP2;UBE2D2;UBE2V1;UBN2;UBTF;VCL;VMA21;VPS37A;WDR83OS;WSB1;ZC3H13;ZFC3H1;ZNF281
CT1-R27,SP3,0.566357500270756,1,ADD1;AHCYL1;AKAP12;AKAP9;AKT2;ANKHD1;ANKLE2;ANKRD10;ANKRD11;APLP2;APP;APTX;ARGLU1;ARHGAP35;ARID3B;ARL5A;ARL6IP5;ATP1A1;ATP1B1;ATP6V0A1;ATP6V0B;ATP6V0C;ATP6V0E1;ATP6V1F;AUP1;BARD1;BLMH;BOD1L1;BOLA2;BPTF;BRI3;BSG;C18orf32;C1orf122;C4orf3;CALR;CALU;CCDC88A;CD320;CD63;CD81;CD99;CDKN2AIPNL;CEMIP2;CKAP4;CLDND1;CLUAP1;CNPY2;COA1;COL18A1;COL1A1;COL2A1;COL6A1;COPA;COPB2;COX16;CREBZF;CST3;CTSV;CYC1;DAD1;DDHD1;DDX1;DDX18;DEGS1;DNAAF2;DNAJA2;DNAJB11;DNAJC13;DRAP1;DYNC1H1;EBNA1BP2;EFCAB14;EHMT1;EIF3D;EIF3G;EP400;ERP29;EVI5;EXOSC9;FAAP20;FAM168B;FASTK;FBXW4;FKBP8;FSTL1;G6PC3;GADD45GIP1;GATA6-AS1;GNAI2;GOLGA4;HACD1;HERC1;HSD17B12;HSP90B1;ITGB1;ITM2B;JPX;KCNQ1OT1;KCTD20;KDELR1;KDM5B;KMT5B;KPNB1;KXD1;LAPTM4A;LCORL;LEPROT;LMAN1;LRPAP1;LUC7L;LUC7L3;MAGOHB;MALAT1;MAP4K4;MAP7D3;MDM2;MED21;MEIS2;MLEC;MRPL57;MRPS34;MTDH;MXRA7;MYL6B;NAA15;NAPA;NCOR2;NDFIP1;NDUFAB1;NFATC2IP;NHLRC2;NID2;NIPBL;NOL11;NOL7;NOLC1;NUP93;OCIAD1;OIP5-AS1;PAFAH1B1;PAK2;PARD3;PCDH7;PCYT2;PDIA3;PDS5A;PDS5B;PEMT;PHF21A;PLEKHM2;PNKP;PNPT1;POLR1D;POLR2D;POLR2J3;POLR3K;PPIB;PPIC;PPIG;PPP1CC;PPP5C;PRKCI;PRRC2C;PRXL2A;PSAP;PSMD2;PSME4;PTP4A2;PTPRA;PTPRD;RAB5B;RBBP4;RBM25;RBP1;RC3H1;RNF214;RPN2;RRAGD;RRP1B;RSF1;SAFB2;SCAND1;SEC11A;SEC62;SF3B1;SF3B5;SH3BP4;SLC16A1-AS1;SLC4A7;SLC8A1;SMARCA4;SMARCA5;SMIM26;SNRNP70;SNTA1;SORD;SPARC;SPCS1;SPINT2;SPTAN1;SRSF6;SS18;SZRD1;TASOR;TCEAL8;TCOF1;THRAP3;TIMM50;TLN1;TM9SF3;TMBIM6;TMC6;TMED10;TMED4;TMED9;TMEFF1;TRIM24;TUFM;U2SURP;UBE2D2;UBE2R2;UBE2V1;VCL;VPS37A;WDR83OS;WSB1;YKT6;YY1;ZNF207;ZNHIT1;ZRANB1
CT1-R28,ZN770,0.566132460520128,1,ACTN2;ACTR6;ADAMTS6;ADAMTSL4-AS1;ADD1;ADIPOR1;AHCYL1;AKAP9;ALG8;ALYREF;ANAPC15;ANKHD1;ANKLE2;ANKRD10;ANKRD11;AP2B1;AP5M1;APP;AQR;ARHGAP35;ARID3A;ARID3B;ARL6IP5;ATIC;ATP1B1;ATP6V0B;ATP6V0C;ATP6V0E1;ATP6V1A;ATP6V1D;ATP6V1F;AUTS2;BACH1;BCL2L12;BLMH;BOD1L1;BOLA2;BRI3;BSDC1;BSG;BTBD1;C18orf32;C1QBP;C1orf122;C4orf3;C5orf15;CALR;CALU;CAPN1;CCDC88A;CCNL2;CCSER2;CCT7;CD320;CD63;CD81;CDC14B;CDC16;CDIPT;CDKN2AIPNL;CEP78;CFAP36;CHMP1B;CHMP5;CKAP4;CLOCK;CLUAP1;CMPK1;CNOT6;CNPY2;COL18A1;COL1A1;COL2A1;COL6A1;COPA;COX16;CRELD1;CST3;CYC1;DAD1;DBF4;DCAF5;DDHD1;DDX1;DEGS1;DNAJA2;DNAJB11;DNAJB6;DNAJC13;DPY19L4;DRAP1;DYNC1H1;EED;EGLN2;EIF2S3;EIF3D;EIF5B;ERCC6L2;ERGIC1;ERLIN2;ERP29;EXOC6B;EXOSC9;F11R;FAAP20;FAM126A;FAM168B;FASTKD1;FBXO7;FBXW4;FBXW5;FKBP8;FLOT2;FSTL1;G2E3;G6PC3;GABARAPL2;GADD45GIP1;GATA6-AS1;GJC1;GLYR1;GNB1;GNL2;GOLGA4;GPAA1;GPS1;GRPEL1;GUK1;GYS1;HACD1;HDAC1;HELLS;HERC1;HIBCH;HSP90B1;HSPA4;IGF2BP3;IK;ITGB1;IVD;JPX;KCNQ1OT1;KCTD20;KDELR1;KDM5B;KIF1C;KMT5A;KPNB1;LAMTOR4;LAPTM4A;LCORL;LEPROT;LIG3;LMAN1;LRATD2;LRPAP1;LSM10;LUC7L;MAGED1;MAP1A;MCL1;MCRS1;MDM2;MED1;MED21;MGA;MLEC;MLLT10;MPC2;MRPL14;MRPL34;MRPL37;MRPL52;MRPL57;MRPS15;MRPS34;MSH2;MTCH1;MTDH;MTHFD2;MXRA7;MYL6B;MYO9A;MZT1;NAA15;NAA25;NAA38;NCOR2;NDFIP1;NDUFS3;NDUFS7;NFAT5;NFATC2IP;NID2;NIPBL;NOL11;NOL7;NOLC1;NOP10;NSMCE2;NUP50;NUP58;NUP93;OCIAD1;ORAI1;OSBP;OSBPL11;OTUD4;P3H4;PAFAH1B1;PAIP2;PAK2;PARD3;PCBD1;PCM1;PDCL3;PDIA3;PDK3;PDS5A;PDZD11;PKP4;PNISR;PNN;PNPLA8;PNPT1;POLE3;POLR1D;POLR2J3;POLR3K;PPIB;PPIC;PPIE;PPIG;PPIL1;PPP5C;PPP6R3;PRELID3B;PRKCI;PRR12;PRXL2A;PSAP;PSMD2;PSMD4;PSME4;PTAR1;PTP4A2;PTPRA;PTPRD;PTPRF;R3HDM2;RAF1;RAPGEF2;RBBP4;RBM12;RBM23;RBM24;RBP1;RBPMS;RC3H1;REST;RETREG2;REV3L;RLF;RNF214;RPN2;RPUSD3;RRP1B;RSF1;RTCA;RTN4;SAFB2;SCAND1;SCCPDH;SDK2;SEC11A;SEC61G;SEPHS2;SERINC5;SERPINH1;SF3B1;SF3B5;SLAIN2;SLC16A1-AS1;SLC41A1;SLC4A1AP;SLC4A7;SLC8A1;SLIT3;SMARCA4;SMARCA5;SMARCAD1;SMIM26;SNAPIN;SNHG6;SNRNP70;SNRPD3;SNTA1;SNX27;SPARC;SPCS1;SPINT2;SPRY2;SPTAN1;SRGAP2C;SRP68;SRSF10;SS18;SSR2;STAT1;STK17A;SVIL;SYNGR2;SZRD1;TAF12;TASOR;TAX1BP1;TCEA1;TCF25;THUMPD3-AS1;TIMM23;TM9SF3;TMBIM6;TMC6;TMED10;TMED4;TMED9;TMEFF1;TMEM181;TMEM98;TNRC18;TPP2;TSHZ2;TUFM;UBAP2;UBE2D2;UBE2Q1;UBE2R2;UBE2T;UBE2Z;UBE4B;USP3;UTP3;VAMP2;VCL;VCP;VMA21;WASF2;WDR26;WDR70;WDR83OS;WSB1;XPO4;YY1;ZC3H7A;ZFP91;ZNF587;ZNF609;ZNHIT1;ZRANB1
CT1-R29,TAF1,0.566106941485006,1,ACTR6;ADD1;ANKHD1;ANKLE2;ANKRD11;AP5M1;APP;ARHGAP35;ATP6V0C;ATP6V1A;ATP6V1F;ATXN2L;BLMH;BOLA2;BSDC1;CALU;CCDC88A;CFAP36;CNOT6;COL18A1;DBF4;DLEU1;DNAJB11;DYNC1H1;FAM168B;FLOT2;G6PC3;GATA6-AS1;GIPC1;GPAA1;GYS1;KCNQ1OT1;KDM5B;LCORL;LEPROT;LRPAP1;MDM2;MED1;MRPS34;MTDH;NAA38;NCOR2;NID2;OTUD4;PCNX1;PDIA3;PLEKHM2;PNKP;PNPT1;POLE3;PPIC;PRKCI;PSAP;PSME4;PTAR1;PWP1;RAPGEF2;RBM25;RC3H1;RILPL1;RRP1B;SLAIN2;SLC16A1-AS1;SLC4A7;SNX27;SZRD1;TM9SF3;TMEM181;TMEM97;TPP2;UBAP2;UBE2F;VPS37A;WDR83OS;WNT5A
CT1-R30,PATZ1,0.564321626983398,1,ADD1;AHCYL1;AKAP12;AKAP9;ALG8;ANKRD11;APP;AQR;ARHGAP1;ARHGAP35;ARID3A;ARID3B;ARL6IP5;ATP1B1;ATP6V0C;ATP6V0E1;ATP6V1F;AUTS2;BCL2L12;BLMH;BOD1L1;BOLA2;BRAF;BRI3;BSDC1;BSG;BTBD1;C1orf122;C4orf3;CCDC88A;CCNT1;CCSER2;CD63;CD81;CDKN2AIPNL;CHMP5;CKAP4;CNOT6;CNPY2;COL18A1;COL1A1;COL2A1;COL6A1;COPA;COX16;CREBZF;CRELD1;CST3;DAD1;DDX18;DEGS1;DHTKD1;DNAJC13;DYNC1H1;DYRK1A;ECHS1;EED;EGLN2;EIF1AX;EIF2S3;EIF3D;ERGIC1;ERLIN2;ERP29;EXOC6B;FAAP20;FBXW4;FKBP8;GNB1;GNL2;GPAA1;GPC6;GRPEL1;HABP4;HDAC1;HERC1;HSD17B12;HSP90B1;IGF2BP3;ITGB1;ITM2B;JPX;KCNQ1OT1;KDM5B;LAMTOR4;LCORL;LEPROT;LIG3;LMAN1;LRATD2;LRPAP1;LSM10;MAGOHB;MAP2K1;MFN1;MIEF1;MLEC;MRPL12;MRPL37;MRPL57;MRPS34;MTDH;MXRA7;MZT1;NDFIP1;NDUFS3;NDUFS7;NID2;NIPBL;NOL11;NOL7;NOLC1;NUDT3;NUP58;NUP62;OTUD4;P3H4;PAFAH1B1;PCBD1;PDIA3;PITPNA-AS1;PLEKHM2;PNPLA8;PNPT1;POLR2J3;POLR3K;PPIC;PPIG;PPIL1;PRKCI;PROX1;PRR12;PRXL2A;PSAP;PSME4;PTPRA;PTPRD;PTPRF;RAF1;RAI14;RBM39;RCN2;REV3L;RMND5A;RPN2;RTN4;SCAND1;SEC61G;SEPHS2;SERPINH1;SIN3A;SLC4A7;SLC8A1;SMARCA5;SNAPIN;SPARC;SSR2;STAT1;SZRD1;TAF7;TASOR2;THRAP3;TIMM8B;TM9SF3;TMBIM6;TMC6;TMED10;TMEM181;TNPO3;TSN;TUFM;UBA1;UBAP2;UBE2D2;UBE2Q1;UBE2T;USP3;WDR83OS;WSB1;YY1;ZBTB43;ZNF609
