index	tf_name	rss	rss_pval	gene_symbol	gene_id
CT1-R11	E2F7	0.583749870617041	1	DNAJB11,FAM126A,GPS1,HERC1,MAPKAPK5-AS1,NUTM2B-AS1,PNPT1,RAB5B,SZRD1,ZNF330	ENSG00000090520,ENSG00000122591,ENSG00000169727,ENSG00000103657,ENSG00000234608,ENSG00000225484,ENSG00000138035,ENSG00000111540,ENSG00000055070,ENSG00000109445
CT1-R12	FOXJ3	0.583164190122725	1	BACH1,C5orf15,DEGS1,EP400,KCTD20,LUC7L,RPAP2,SCCPDH,TMEM181	ENSG00000156273,ENSG00000113583,ENSG00000143753,ENSG00000183495,ENSG00000112078,ENSG00000007392,ENSG00000122484,ENSG00000143653,ENSG00000146433
CT1-R13	ETS2	0.582963773272756	1	AQR,BOLA2,BRAF,BSDC1,ERGIC1,HDAC1,HERC1,LCORL,MFN1,MIEF1,NOL11,NUDT3,PLEKHM2,PNPT1,PRKCI,PROX1,TASOR2,TMEM181,UBAP2,UBE2Q1,ZNF609	ENSG00000021776,ENSG00000183336,ENSG00000157764,ENSG00000160058,ENSG00000113719,ENSG00000116478,ENSG00000103657,ENSG00000178177,ENSG00000171109,ENSG00000100335,ENSG00000130935,ENSG00000272325,ENSG00000116786,ENSG00000138035,ENSG00000163558,ENSG00000117707,ENSG00000108021,ENSG00000146433,ENSG00000137073,ENSG00000160714,ENSG00000180357
CT1-R14	EGR4	0.580039272138401	1	CCNL2,FAM168B,G6PC3,GNL2,LCORL,MED1,SNX27,SZRD1,TACC2,UBAP2	ENSG00000221978,ENSG00000152102,ENSG00000141349,ENSG00000134697,ENSG00000178177,ENSG00000125686,ENSG00000143376,ENSG00000055070,ENSG00000138162,ENSG00000137073
CT1-R15	PITX2	0.579225280645556	1	ALYREF,ANKLE2,ATP6V0A1,BLMH,CD320,CEP78,CNOT6,CYTH2,EFCAB14,EP400,ERLIN2,FAM168B,FBXO7,G6PC3,KXD1,LCORL,MDM2,MED1,MED21,MSH2,NKAPD1,NOLC1,PNPT1,PRKCI,PSME4,PTAR1,RRP1B,SLC4A7,SLIT3,SORD,SPOP,TXNDC9,WDR70,ZBTB43	ENSG00000183684,ENSG00000176915,ENSG00000033627,ENSG00000108578,ENSG00000167775,ENSG00000148019,ENSG00000113300,ENSG00000105443,ENSG00000159658,ENSG00000183495,ENSG00000147475,ENSG00000152102,ENSG00000100225,ENSG00000141349,ENSG00000105700,ENSG00000178177,ENSG00000135679,ENSG00000125686,ENSG00000152944,ENSG00000095002,ENSG00000150776,ENSG00000166197,ENSG00000138035,ENSG00000163558,ENSG00000068878,ENSG00000188647,ENSG00000160208,ENSG00000033867,ENSG00000184347,ENSG00000140263,ENSG00000121067,ENSG00000115514,ENSG00000082068,ENSG00000169155
CT1-R16	SP4	0.579205783382678	1	ANKRD10,ARID3B,CTDSPL2,FBXW4,GPS1,HERC1	ENSG00000088448,ENSG00000179361,ENSG00000137770,ENSG00000107829,ENSG00000169727,ENSG00000103657
CT1-R17	SRY	0.579185809748607	1	FAF2,LIG3,MPHOSPH9,NUTM2B-AS1,PNPT1,POLR3K,R3HDM2,RRP1B,SMARCAD1,TMEM181,ZFP36L2,ZNF83	ENSG00000113194,ENSG00000005156,ENSG00000051825,ENSG00000225484,ENSG00000138035,ENSG00000161980,ENSG00000179912,ENSG00000160208,ENSG00000163104,ENSG00000146433,ENSG00000152518,ENSG00000167766
CT1-R18	COT1	0.575589360485549	1	ADAMTSL4-AS1,ANKLE2,ANKRD10,ARHGAP1,CD320,CDC14B,CKAP2,DIP2A,DIS3,DNAJB11,EHMT1,HERC1,KMT5A,LCORL,LIG3,MAGOHB,MCL1,MYO9A,NOLC1,PNKP,PNPT1,POLR3K,PRKACB,PSME4,RRP1B,SACS,SH3BP4,SH3GL3,SRRT,TASOR,TIMM50,TMEM181,UBE2Q1,WDR41,ZNF322	ENSG00000143384,ENSG00000176915,ENSG00000088448,ENSG00000175220,ENSG00000167775,ENSG00000081377,ENSG00000136108,ENSG00000160305,ENSG00000083520,ENSG00000090520,ENSG00000181090,ENSG00000103657,ENSG00000183955,ENSG00000178177,ENSG00000005156,ENSG00000111196,ENSG00000066933,ENSG00000166197,ENSG00000039650,ENSG00000138035,ENSG00000161980,ENSG00000142875,ENSG00000068878,ENSG00000160208,ENSG00000151835,ENSG00000130147,ENSG00000140600,ENSG00000087087,ENSG00000163946,ENSG00000105197,ENSG00000146433,ENSG00000160714,ENSG00000164253,ENSG00000181315
CT1-R19	IRF3	0.57558496200392	1	ANKLE2,BRWD3,CCNL2,DYRK1A,FBXW4,GLYR1,HIF1AN,PTAR1,TNRC18,TPP2,TSHZ2,ZFC3H1	ENSG00000176915,ENSG00000165288,ENSG00000221978,ENSG00000157540,ENSG00000107829,ENSG00000140632,ENSG00000166135,ENSG00000188647,ENSG00000182095,ENSG00000134900,ENSG00000182463,ENSG00000133858
CT1-R20	ZN263	0.57532854477415	1	ANKLE2,AQR,ARID3B,BCL2L12,C5orf15,CCNT1,CD320,CNOT6,COPG1,DDHD1,DENND5A,DNAJB11,DNAJB9,DYRK1A,EPB41L2,EVI5,EXOC6B,F11R,GJC1,HAPLN1,HYAL2,LCORL,LIG3,MGA,NCOR2,NIPA2,NUP58,ORC4,P3H4,PHF23,PNPT1,POLR3K,PPIL1,PRELID3B,PRKCI,PSME4,RAB5B,RAF1,RNF214,SAFB2,SH3BP4,SLAIN2,SNX27,STARD4,TMEM181,UBE2Q1,UBE4B,XPO4,YTHDF3,ZFC3H1	ENSG00000176915,ENSG00000021776,ENSG00000179361,ENSG00000126453,ENSG00000113583,ENSG00000129315,ENSG00000167775,ENSG00000113300,ENSG00000181789,ENSG00000100523,ENSG00000184014,ENSG00000090520,ENSG00000128590,ENSG00000157540,ENSG00000079819,ENSG00000067208,ENSG00000144036,ENSG00000158769,ENSG00000182963,ENSG00000145681,ENSG00000068001,ENSG00000178177,ENSG00000005156,ENSG00000174197,ENSG00000196498,ENSG00000140157,ENSG00000139496,ENSG00000115947,ENSG00000141696,ENSG00000040633,ENSG00000138035,ENSG00000161980,ENSG00000137168,ENSG00000101166,ENSG00000163558,ENSG00000068878,ENSG00000111540,ENSG00000132155,ENSG00000167257,ENSG00000130254,ENSG00000130147,ENSG00000109171,ENSG00000143376,ENSG00000164211,ENSG00000146433,ENSG00000160714,ENSG00000130939,ENSG00000132953,ENSG00000185728,ENSG00000133858
CT1-R21	SP2	0.574341798898799	1	HMMR,PTTG1,ADD1,AHCYL1,AKAP9,ANKHD1,ANKLE2,ANLN,AP3M1,APP,ARHGAP35,ARID3A,ARID3B,ATP1B1,ATP6V0C,ATP6V0E1,ATP6V1D,ATP6V1F,ATXN2L,AUP1,AUTS2,BIRC5,BLMH,BOD1L1,BOLA2,BSG,C18orf32,C1orf122,CALU,CAPN7,CASC3,CCDC88A,CCNB1,CCNL2,CD81,CDC14B,CDKN3,CENPW,CKAP4,CKS1B,CNBP,CNPY2,COL18A1,COL1A1,COL2A1,COL6A1,COPA,COPS9,COX16,CST3,CTTNBP2NL,DAD1,DDHD1,DDX1,DLEU1,DLGAP5,DNAJB11,DYRK1A,EBNA1BP2,EIF2S3,EIF3D,ERP29,EVI5,FAAP20,FAM168B,FKBP8,FLOT2,FSTL1,GADD45GIP1,GALNT7,GIPC1,GLYR1,GNB1,GOLGB1,GPAA1,GTF2H3,GUK1,HACD1,HCFC1,HDAC6,HERC1,HIGD1A,HMGB2,HSD17B12,HSP90B1,ITGB1,JPX,KCNQ1OT1,KDELR1,KDM5B,KIF20B,KLHDC8B,KXD1,LAPTM4A,LEF1,LEO1,LEPROT,LIG3,LMAN1,LRCH3,LRPAP1,MAD2L1,MAD2L2,MDM2,MGA,MKI67,MLEC,MPC2,MPHOSPH9,MRPL57,MRPS34,MTDH,MXRA7,MYL6B,MZT1,NAGK,NCOR2,NDFIP1,NDUFAB1,NDUFS3,NDUFS7,NFATC2IP,NID2,NIPBL,NKTR,NOL7,NOLC1,NUP93,NUSAP1,PAFAH1B1,PCBD1,PCM1,PDIA3,PDZD11,PLEKHM2,PNKP,PNPT1,POLE3,POLR2J3,POLR3K,PPIC,PPIG,PPIP5K2,PRKCI,PRKDC,PRR12,PRXL2A,PSAP,PSME3,PSME4,PTPRA,PTPRD,RAF1,RAI14,RAPGEF2,RBBP4,RBM17,RBP1,RC3H1,REV3L,RLF,ROCK1,RPN2,RRAGD,RRP1B,RSF1,RTN4,SCAND1,SEC62,SLAIN2,SLC4A7,SLC8A1,SMARCA4,SMARCA5,SMARCAD1,SMIM12,SNHG6,SNRPN,SNX27,SPARC,SPRYD7,SPTAN1,SRPRA,SRSF10,SRSF6,TCOF1,THUMPD3-AS1,TIMM50,TM9SF3,TMBIM6,TMCO1,TMED10,TMED4,TMED9,TMEFF1,TMEM181,TMEM70,TMEM97,TOP2A,TPP2,TSHZ2,TYMS,U2SURP,UBE2D2,UBE2F,UBE2T,UBFD1,UBR3,UBXN4,USP22,USP3,VAMP2,VIRMA,VPS35,VPS37A,WDR83OS,WSB1,XRCC4,XRCC6,YY1,ZC3H13,ZFP91,ZNF217,ZNF322	ENSG00000072571,ENSG00000164611,ENSG00000087274,ENSG00000168710,ENSG00000127914,ENSG00000131503,ENSG00000176915,ENSG00000011426,ENSG00000185009,ENSG00000142192,ENSG00000160007,ENSG00000116017,ENSG00000179361,ENSG00000143153,ENSG00000185883,ENSG00000113732,ENSG00000100554,ENSG00000128524,ENSG00000168488,ENSG00000115307,ENSG00000158321,ENSG00000089685,ENSG00000108578,ENSG00000038219,ENSG00000183336,ENSG00000172270,ENSG00000177576,ENSG00000197982,ENSG00000128595,ENSG00000131375,ENSG00000108349,ENSG00000115355,ENSG00000134057,ENSG00000221978,ENSG00000110651,ENSG00000081377,ENSG00000100526,ENSG00000203760,ENSG00000136026,ENSG00000173207,ENSG00000169714,ENSG00000257727,ENSG00000182871,ENSG00000108821,ENSG00000139219,ENSG00000142156,ENSG00000122218,ENSG00000172428,ENSG00000133983,ENSG00000101439,ENSG00000143079,ENSG00000129562,ENSG00000100523,ENSG00000079785,ENSG00000176124,ENSG00000126787,ENSG00000090520,ENSG00000157540,ENSG00000117395,ENSG00000130741,ENSG00000100353,ENSG00000089248,ENSG00000067208,ENSG00000162585,ENSG00000152102,ENSG00000105701,ENSG00000132589,ENSG00000163430,ENSG00000179271,ENSG00000109586,ENSG00000123159,ENSG00000140632,ENSG00000078369,ENSG00000173230,ENSG00000197858,ENSG00000111358,ENSG00000143774,ENSG00000165996,ENSG00000172534,ENSG00000094631,ENSG00000103657,ENSG00000181061,ENSG00000164104,ENSG00000149084,ENSG00000166598,ENSG00000150093,ENSG00000225470,ENSG00000269821,ENSG00000105438,ENSG00000117139,ENSG00000138182,ENSG00000185909,ENSG00000105700,ENSG00000068697,ENSG00000138795,ENSG00000166477,ENSG00000213625,ENSG00000005156,ENSG00000074695,ENSG00000186001,ENSG00000163956,ENSG00000164109,ENSG00000116670,ENSG00000135679,ENSG00000174197,ENSG00000148773,ENSG00000110917,ENSG00000143158,ENSG00000051825,ENSG00000173141,ENSG00000074071,ENSG00000147649,ENSG00000182534,ENSG00000196465,ENSG00000204899,ENSG00000124357,ENSG00000196498,ENSG00000131507,ENSG00000004779,ENSG00000213619,ENSG00000115286,ENSG00000176953,ENSG00000087303,ENSG00000164190,ENSG00000114857,ENSG00000225921,ENSG00000166197,ENSG00000102900,ENSG00000137804,ENSG00000007168,ENSG00000166228,ENSG00000078674,ENSG00000167004,ENSG00000120509,ENSG00000116786,ENSG00000039650,ENSG00000138035,ENSG00000148229,ENSG00000168255,ENSG00000161980,ENSG00000168938,ENSG00000138398,ENSG00000145725,ENSG00000163558,ENSG00000253729,ENSG00000126464,ENSG00000122378,ENSG00000197746,ENSG00000131467,ENSG00000068878,ENSG00000132670,ENSG00000153707,ENSG00000132155,ENSG00000039560,ENSG00000109756,ENSG00000162521,ENSG00000134453,ENSG00000114115,ENSG00000135870,ENSG00000009413,ENSG00000117000,ENSG00000067900,ENSG00000118705,ENSG00000025039,ENSG00000160208,ENSG00000048649,ENSG00000115310,ENSG00000171222,ENSG00000008952,ENSG00000109171,ENSG00000033867,ENSG00000183023,ENSG00000127616,ENSG00000153147,ENSG00000163104,ENSG00000163866,ENSG00000245910,ENSG00000128739,ENSG00000143376,ENSG00000113140,ENSG00000123178,ENSG00000197694,ENSG00000182934,ENSG00000188529,ENSG00000124193,ENSG00000070814,ENSG00000206573,ENSG00000105197,ENSG00000077147,ENSG00000139644,ENSG00000143183,ENSG00000170348,ENSG00000158604,ENSG00000184840,ENSG00000241697,ENSG00000146433,ENSG00000175606,ENSG00000109084,ENSG00000131747,ENSG00000134900,ENSG00000182463,ENSG00000176890,ENSG00000163714,ENSG00000131508,ENSG00000184182,ENSG00000077152,ENSG00000103353,ENSG00000144357,ENSG00000144224,ENSG00000124422,ENSG00000140455,ENSG00000220205,ENSG00000164944,ENSG00000069329,ENSG00000155975,ENSG00000105583,ENSG00000109046,ENSG00000152422,ENSG00000196419,ENSG00000100811,ENSG00000123200,ENSG00000186660,ENSG00000171940,ENSG00000181315
CT1-R22	EGR2	0.572055307570542	1	CEP63,FAM89A,HAUS1,HSF2,NOL11,NUP93,RMND5A,TTF1,ZRANB1	ENSG00000182923,ENSG00000182118,ENSG00000152240,ENSG00000025156,ENSG00000130935,ENSG00000102900,ENSG00000153561,ENSG00000125482,ENSG00000019995
CT1-R23	ZFX	0.57097156793305	1	ANKLE2,AQR,ARFGAP2,BOLA2,BRAF,DEGS1,DNAJB11,ERCC6L2,ERGIC1,ERLIN2,FAM126A,HDAC1,HERC1,LCORL,LIG3,MFN1,MIEF1,NOL11,NOLC1,NPHP3,NUDT3,ORC6,P3H4,PHF10,PLEKHM2,PNPT1,POLE3,PRKCI,PROX1,PRR12,PWP1,R3HDM2,REV3L,SIN3A,TMC6,TMEM181,TPP2,UBAP2,UBE2Q1,ZBTB43,ZFC3H1,ZNF609	ENSG00000176915,ENSG00000021776,ENSG00000149182,ENSG00000183336,ENSG00000157764,ENSG00000143753,ENSG00000090520,ENSG00000182150,ENSG00000113719,ENSG00000147475,ENSG00000122591,ENSG00000116478,ENSG00000103657,ENSG00000178177,ENSG00000005156,ENSG00000171109,ENSG00000100335,ENSG00000130935,ENSG00000166197,ENSG00000113971,ENSG00000272325,ENSG00000091651,ENSG00000141696,ENSG00000130024,ENSG00000116786,ENSG00000138035,ENSG00000148229,ENSG00000163558,ENSG00000117707,ENSG00000126464,ENSG00000136045,ENSG00000179912,ENSG00000009413,ENSG00000169375,ENSG00000141524,ENSG00000146433,ENSG00000134900,ENSG00000137073,ENSG00000160714,ENSG00000169155,ENSG00000133858,ENSG00000180357
CT1-R24	WT1	0.568049891469182	1	ACYP1,AKAP9,ANKHD1,APOOL,APP,AQR,ASPSCR1,ATP6V0B,BCL2L12,C18orf32,CAPN3,CD81,CKAP2,COL18A1,COL2A1,CYTH2,DNAJB11,DYNLL2,DYRK1A,EPB41L2,EXOSC9,FAM161A,FBXW4,FSTL1,GM2A,GNPAT,GOLGB1,GPC6,HSF2,ITM2B,KCNQ1OT1,KMT5A,KMT5B,LAPTM4A,LCORL,LDLR,LEPROT,LIG3,LMAN1,LRPAP1,MTDH,NID2,NUDT2,PCDH7,PDIA3,PGAM2,PITPNA,PNISR,PNPT1,POLE3,POLR2J3,PRR12,PSMD4,RAB5A,RAB5B,RMND5A,RRP1B,RSF1,SCCPDH,SLC16A1-AS1,SLC25A17,SMARCAD1,SPARC,SPTAN1,SRGAP2C,SRRT,STK17A,SZRD1,TCOF1,TM9SF3,TMED10,TXNDC9,WDR18,WSB1	ENSG00000119640,ENSG00000127914,ENSG00000131503,ENSG00000155008,ENSG00000142192,ENSG00000021776,ENSG00000169696,ENSG00000117410,ENSG00000126453,ENSG00000177576,ENSG00000092529,ENSG00000110651,ENSG00000136108,ENSG00000182871,ENSG00000139219,ENSG00000105443,ENSG00000090520,ENSG00000264364,ENSG00000157540,ENSG00000079819,ENSG00000123737,ENSG00000170264,ENSG00000107829,ENSG00000163430,ENSG00000196743,ENSG00000116906,ENSG00000173230,ENSG00000183098,ENSG00000025156,ENSG00000136156,ENSG00000269821,ENSG00000183955,ENSG00000110066,ENSG00000068697,ENSG00000178177,ENSG00000130164,ENSG00000213625,ENSG00000005156,ENSG00000074695,ENSG00000163956,ENSG00000147649,ENSG00000087303,ENSG00000164978,ENSG00000169851,ENSG00000167004,ENSG00000164708,ENSG00000174238,ENSG00000132424,ENSG00000138035,ENSG00000148229,ENSG00000168255,ENSG00000126464,ENSG00000159352,ENSG00000144566,ENSG00000111540,ENSG00000153561,ENSG00000160208,ENSG00000048649,ENSG00000143653,ENSG00000226419,ENSG00000100372,ENSG00000163104,ENSG00000113140,ENSG00000197694,ENSG00000171943,ENSG00000087087,ENSG00000164543,ENSG00000055070,ENSG00000070814,ENSG00000077147,ENSG00000170348,ENSG00000115514,ENSG00000065268,ENSG00000109046
CT1-R25	KLF16	0.567922664097522	1	AMT,ARID3B,BOLA2,BRAF,CCNL2,CD2AP,CD320,CLUAP1,ERGIC1,ERLIN2,FBXW4,GPS1,MFSD10,PPP6R3,PRKCI,PSME4,SIN3A,SZRD1,TUBG1,ZNF609	ENSG00000145020,ENSG00000179361,ENSG00000183336,ENSG00000157764,ENSG00000221978,ENSG00000198087,ENSG00000167775,ENSG00000103351,ENSG00000113719,ENSG00000147475,ENSG00000107829,ENSG00000169727,ENSG00000109736,ENSG00000110075,ENSG00000163558,ENSG00000068878,ENSG00000169375,ENSG00000055070,ENSG00000131462,ENSG00000180357
