index,tf_name,rss,rss_pval,gene_symbol
CT1-R11,ZN770,0.691252948048179,0,ASPM;AURKB;BIRC5;BUB1B;CCNA2;CCNB1;CCNB2;CDC20;CDKN3;CENPE;CENPF;CENPU;CKS1B;CKS2;DDR2;DEPDC1;DIAPH3;DLGAP5;GTSE1;HMMR;KIF4A;KPNA2;MAD2L1;MKI67;NCAPG;NUSAP1;PBK;PCLAF;PRR11;PTTG1;TMSB15A;TNC;TOP2A;TPX2;TUBA1B;TUBA1C;UBE2C;ABHD12;ACOT7;AGO1;AGPS;ALYREF;AMOTL2;ANKIB1;ANKS1A;ANLN;APPL2;ARHGAP19;ARPC1B;ATAD5;ATG4B;ATIC;B4GALT1;BAIAP2L1;BAZ1A;BCL2L12;BLVRB;BUB1;C19orf48;C1orf35;C21orf58;CARM1;CASP6;CCDC117;CCP110;CD320;CDC23;CDC42EP3;CDCA8;CDH11;CEBPG;CENPH;CENPW;CEP192;CEP295;CHEK1;CHML;CKAP2;CLSPN;CNOT6;CNTLN;COL9A3;COLEC12;CORO1B;COTL1;CTDSPL;CTSC;DBF4;DBNL;DCP1A;DDX10;DDX19A;DHFR;DMKN;DNAJC9;E2F5;ECT2;EGLN2;EIF2B4;ETAA1;EXOC4;FAM120A;FANCI;FLOT2;G2E3;GABPB1-IT1;GIPC1;GOLPH3;HAT1;HAUS6;HEG1;HES1;HMG20B;HMGB2;HOXB-AS1;IGFBP2;IMPA2;IQCB1;ITGB3BP;JADE1;KAT7;KBTBD2;KIAA0319L;KIAA0586;KIF11;KIF20B;KLHL9;KMT5A;L1TD1;LAS1L;LRCH3;LRRC42;LRRC59;LYPLA2;MAGI1;MAPK14;MAPK8;MAPKAPK5;MBIP;MCM7;MDN1;MIS18A;MIS18BP1;MRE11;MTHFD1L;MTHFD2;MYO10;NANS;NCAPD2;NCAPG2;NCK1;NEDD1;NME6;NR2C1;NR2F2;NTHL1;NUDT1;NUP107;NUP42;NUP62;ORC6;PARVA;PCNT;PDCL;PIK3C3;PITPNA;PKIB;PLPBP;POR;PPIL1;PRC1;PRRC1;PSAT1;PSMG1;PSMG3;PSPC1;PTPN14;PTRHD1;PXMP2;PYCR1;QDPR;RAB1B;RANGRF;RBFA;RLF;RNF20;RPA1;RPF2;RPP30;RPUSD3;RRM1;RRP7A;RTCA;RUVBL2;SACS;SALL4;SAP30;SDF2L1;SEC61A1;SF3A1;SGO2;SH3GL1;SHMT2;SMAD1;SMC4;SNX1;SNX13;STAMBP;TACC3;TAF6;TASOR2;TBL1X;TGIF1;TGS1;TIMM10;TIMM23;TIMM50;TM7SF3;TMED5;TMTC3;TMX1;TMX2;TNPO3;TRIM59;TSSC4;TTBK2;TYMS;U2AF2;UBE2D1;UBE2S;UBE2T;UCHL5;UFD1;VRK1;WDFY1;WDR48;WNK3;WRN;WWTR1;YIF1B;ZDHHC12;ZMYM1;ZNF277;ZNF626;ZNF714;ZNRD2;ZWINT
CT1-R12,SP3,0.69085553223672,0,ASPM;AURKB;BIRC5;BUB1B;CCNA2;CCNB2;CENPE;CENPF;CENPU;CKS1B;CKS2;DEPDC1;DIAPH3;DLGAP5;GTSE1;KNL1;MAD2L1;MKI67;NUSAP1;PBK;PCLAF;PTTG1;TMSB15A;TOP2A;TPX2;AARSD1;ADAM17;AGPS;ALYREF;AMOTL2;ANKIB1;ANLN;ARF6;ARID3B;ARPC1B;ATAD5;ATIC;ATL2;ATP11C;ATXN3;BAG5;BAZ1A;BCAS4;BCKDK;BCL2L12;BET1;BLVRB;C19orf48;C3orf38;CARM1;CASP6;CD320;CDCA8;CDH11;CDS2;CENPH;CENPJ;CENPW;CEP44;CHML;CKAP2;CLSPN;CNOT6;CNTLN;COLEC12;COMMD8;CORO1B;COTL1;CSNK1G2;CTDSPL;DBF4;DCP1A;DDX19A;DERA;DEXI;DHFR;DNAJB9;DNAJC13;DNAJC9;DPM1;DZIP1;EBNA1BP2;EXOSC9;FLOT2;G2E3;GGH;GIPC1;GLRX;GSTZ1;HAUS6;HEATR1;HES1;HMG20B;HMGB2;IGFBP2;IMPA2;IQCB1;ITGB3BP;JADE1;JDP2;KIF11;KIF20B;KIF2C;KLHL9;KMT5A;LATS2;LIG3;LMNB1;LRCH3;LRRC59;MAGI1;MAML2;MCM7;MDN1;MIS18A;MIS18BP1;MMS22L;MRE11;MTHFD2;MYO10;NANS;NCAPD2;NEDD1;NOP14;NT5C2;NUDT1;NUP107;NUP37;OGFR;OLFML3;ORC6;PARVA;PCNT;PELO;PELP1;PEPD;PIKFYVE;PKIB;PRC1;PSAT1;PSMG1;PXMP2;QDPR;RAD51AP1;RANGRF;RAP1GDS1;RBFA;RFC3;RFC4;RHNO1;RNF2;RNF44;RPA1;RPP30;RRM1;RRM2;RUVBL2;SACM1L;SERTAD2;SHC1;SHMT2;SLC25A13;SLC2A4RG;SLC39A6;SMC4;SPTLC1;SVEP1;SYDE2;TACC3;TASOR2;TBL1X;TGS1;TIMM10;TLNRD1;TMED5;TMTC3;TOPBP1;TSR1;TTF2;TYMS;UBE2T;UBTD2;USB1;USP3;UTP18;VRK1;WNK3;WRN;YEATS4;YTHDF3;ZBTB7A;ZDHHC17;ZNF714;ZNF814
CT1-R13,SP2,0.689756547508751,0,ASPM;AURKB;BIRC5;CCNA2;CCNB1;CCNB2;CDC20;CDKN3;CENPF;CENPU;CKS1B;CKS2;DDR2;DIAPH3;DLGAP5;GTSE1;HMMR;MAD2L1;MKI67;NCAPG;NUF2;NUSAP1;PBK;PCLAF;PCOLCE;PTTG1;TMSB15A;TOP2A;TPX2;TUBA1C;ABHD12;ADAM17;ADNP2;AGO1;AGPS;ALYREF;AMOTL1;AMOTL2;ANGEL2;ANKIB1;ANLN;ARID3B;ARL4C;ARMCX2;ARPC1B;ASB3;BAIAP2L1;BCL2L12;BET1;BLVRB;BTBD3;C19orf48;C21orf58;CASP6;CDCA8;CDH11;CEBPG;CENPH;CENPJ;CENPW;CEP192;CHIC2;CHML;CKAP2;CNOT6;CNOT6L;CNTLN;COLEC12;CORO1B;COTL1;DBF4;DDX19A;DERA;DHFR;DHRS7;DNAJC13;DNAJC9;DTYMK;ECT2;EPHB2;EXOSC9;FAM120A;FBXO34;FLOT2;G2E3;GALNT7;GIPC1;GSTCD;GUF1;HAUS6;HES1;HMGB2;IMPA2;IQCB1;ITGB3BP;JADE1;KBTBD2;KIAA0319L;KIF11;KIF20B;KLHL42;KLHL9;KMT2B;KMT5A;LAMA5;LATS2;LRCH3;MAGI1;MAML2;MAPK14;MCM7;MDN1;MGA;MIS18BP1;MRE11;MTAP;MTHFD2;MYO10;NANS;NCAPD2;NCK1;NDC80;NME6;NUP107;NXPH2;ORC6;PAK4;PARVA;PCNT;PEPD;PITPNA;PKIB;PPME1;PPP2R2D;PPP3CB;PRC1;PRRC1;PSAT1;PSMG1;PTRHD1;PXMP2;RAD51AP1;RANGRF;RAP1GDS1;RAPGEF2;RB1;RLF;RNF20;RNF44;RPA1;RPP30;RRM1;RRM2;RUVBL2;SALL4;SAP30;SENP2;SERTAD2;SF3A1;SGO2;SLC16A1-AS1;SLC44A2;SMC4;SNX13;SPTLC1;SYDE2;TACC3;TASOR2;TBL1X;TGS1;TIMM10;TIMM23;TM7SF3;TMCO3;TMED5;TMEM237;TNPO3;TTBK2;TTC9C;TTF2;TXNDC9;TYMS;UBE2S;UBE4A;UCHL3;UCHL5;UTP18;WRN;YIF1B;YTHDF3;ZNF516;ZNF714;ZWINT
CT1-R14,PATZ1,0.689003133390481,0,BIRC5;CENPF;CENPU;GTSE1;HMMR;MAD2L1;NUSAP1;PCLAF;PTTG1;TMSB15A;TOP2A;ADAM17;ADGRL2;AGPS;AGTPBP1;ALYREF;AMOTL1;AMOTL2;ANGEL2;ARID3B;ARPC1B;ATIC;ATP11C;BLVRB;C19orf48;CASP6;CCDC117;CDH11;CDS2;CENPH;CNOT6;COLEC12;COTL1;CSNK1G2;CTDSPL;DBF4;DERA;DHFR;DIDO1;DNAJC13;DNAJC9;DPH5;DRAM2;EBNA1BP2;EXOC4;FLOT2;G2E3;GALNT2;GAR1;GIPC1;HAT1;HES1;JADE1;KCTD3;KIAA0586;KIF20B;KLHL9;KMT5A;LRRC58;MAGI1;MAP4K3;MAPK14;MCM7;MDN1;MGA;MIS18BP1;MRE11;MRPL30;MTHFD2;MYO10;NUP107;ORC6;PAK4;PARVA;PEPD;POGK;PPIL1;PPME1;PPP3CB;PRC1;PSAT1;PSMG1;PTPN14;QDPR;RAPGEF2;RLF;RNF168;RNF20;RRM1;SETD3;SF3A1;SMURF2;SNX1;STAMBP;SYDE2;TGS1;TIMM10;TMED5;TMEM237;TMTC3;TMX1;TNPO3;TOPBP1;TYMS;UCHL5;WDR41;WRN;ZNF626;ZNF714
CT1-R15,STAT1,0.685711466181266,0,PTTG1;CENPH;CENPW;CKAP2;COLEC12;DBF4;G2E3;ITGB3BP;JADE1;KIF20B;MIS18BP1;MTHFD2;MYO10;RRM1;SHC1;TYMS
CT1-R16,SP4,0.68483934573663,0,CENPF;MAD2L1;PRR11;PTTG1;TMSB15A;ALYREF;ARPC1B;BCL2L12;CENPH;CKAP2;COLEC12;DBF4;DNAJC9;FAHD1;HAUS6;HERPUD1;JADE1;KIF20B;MDN1;METTL17;MIS18BP1;MTHFD2;NANS;ORC6;RNF20;RRM1;SMC4;SPOP;TIMM10;TYMS;UCHL5
CT1-R17,CPEB1,0.684351965869807,0,ASPM;BIRC5;BUB1B;CCNA2;CCNB1;CCNB2;CDKN3;CENPE;CENPF;CENPU;CKS1B;CKS2;DEPDC1;DIAPH3;DLGAP5;GTSE1;HMMR;KNL1;KPNA2;MAD2L1;MKI67;NCAPG;NUF2;NUSAP1;PBK;PCLAF;PCOLCE;PLK1;PRR11;PTTG1;TMSB15A;TOP2A;TPX2;TUBA1B;TUBA1C;UBE2C;ADGRL2;AGPS;ALG13;ALYREF;AMOTL1;AMOTL2;ANGEL2;ANLN;APPL2;ARF6;ARHGAP19;ARHGAP29;ARPC1B;ATAD5;ATIC;BAZ1A;BCL2L12;BET1;BTBD3;BUB1;C19orf48;C1orf131;C6orf89;C9orf72;CASP6;CCNG2;CD276;CDC42BPA;CENPH;CENPJ;CENPW;CEP44;CHAMP1;CHML;CKAP2;CLSPN;CMTM3;CNOT6;CNTLN;COBLL1;COLEC12;CORO1B;CTSC;CYTH2;DBF4;DHFR;DHX8;DMKN;DMXL1;DNAJC9;DNTTIP1;EBNA1BP2;ECT2;EHBP1;ETHE1;EXOC4;FAM229B;FANCI;FBXO5;FER;G2E3;GATC;GGPS1;GJA1;GOLPH3;HAT1;HAUS6;HERPUD1;HES1;HMG20B;HMGB2;IGFBP2;IMPACT;ITGB3BP;ITPA;JADE1;KBTBD2;KCTD3;KIAA0100;KIF11;KIF14;KIF20B;KIF23;KIF2C;KLHL9;KMT5A;LATS2;LGALSL;LRRC58;LRRC59;LSAMP;MAML2;MAPK14;MCC;MCM7;MDN1;MGA;MIS18A;MIS18BP1;MRE11;MTAP;MTHFD1L;MTHFD2;MYBL2;MYO10;NANS;NCAPD2;NCK1;NEK2;NME6;NSMCE4A;NUDT1;NUP107;NUP42;NUP62;ODF2;OSBPL11;PAK4;PARVA;PCNT;PELP1;PEPD;PITPNA;PNPT1;POLDIP3;POLR2D;POMGNT1;PPIL1;PRC1;PSAT1;PSMG1;PSPC1;PTPN14;PTRHD1;PXMP2;PYM1;RAB1B;RB1;RBCK1;RHNO1;RLF;RNF20;RPA1;RPL39L;RPP30;RPUSD3;RRM1;RRM2;RRP7A;RTCA;S100PBP;SACM1L;SACS;SAP30;SAP30BP;SDF2L1;SEMA6A;SENP2;SF3A1;SFT2D2;SGCE;SHMT2;SLC44A2;SMC4;SPDL1;SPTLC1;TAF3;TAF6;TASOR2;TGIF1;TGS1;TIMM10;TMED5;TMEM131;TMX1;TMX2;TNPO3;TOPBP1;TRIM37;TYMS;UBE2S;UBE2T;UBE2W;VRK1;WDR48;WNK3;YIF1B;ZNF714;ZNF766;ZWINT
CT1-R18,ZBT14,0.682643208971445,0,PTTG1;AGPS;COLEC12;DNAJC9;MIS18BP1;MTHFD2;MYO10;TM7SF3;TMED5
CT1-R19,KLF16,0.679965195403105,0,BIRC5;CENPF;CKS2;TMSB15A;TPX2;AMOTL2;BLVRB;C5orf51;CES2;CNOT6;COLEC12;CTSC;DCP1A;DHFR;FER;HAUS6;JADE1;KIF20B;LASP1;MAEA;MIS18BP1;MTHFD2;NIPSNAP3A;PPP2R2D;PRC1;RRM1;RUVBL2;TMX1;TNPO3;TTF2
CT1-R20,E2F7,0.676373623368722,0,DIAPH3;PTTG1;TMSB15A;AMOTL1;AMOTL2;ANGEL2;CASP6;CDH11;CKAP2;COLEC12;DERA;DHFR;G2E3;GALNT7;ITGB3BP;KIN;MAGI1;MAPK14;MIS18BP1;MRE11;MTHFD2;ORC6;PAK4;RLF;RRM1;TYMS;ZNF714
